num.roi,param,y,v,p,m,p.fdr,roi,hemi,community,community.short,measure
7,congruency,rank,730,0.991845330305065,-0.0159822604281797,0.999767953648816,V8_L,L,ventral stream visual cortex,v vis.,beta
7,distractor,r,708,0.994496182334221,-0.0254108012623631,0.999978279443166,V8_L,L,ventral stream visual cortex,v vis.,beta
7,distractor,rank,694,0.995754425951266,-0.025474527917529,0.999981599740857,V8_L,L,ventral stream visual cortex,v vis.,beta
7,incongruency,r,1284,0.127752743316255,0.0240106721663923,0.353077177030559,V8_L,L,ventral stream visual cortex,v vis.,beta
7,incongruency,rank,1246,0.185572308901944,0.0209751032875601,0.407353848809145,V8_L,L,ventral stream visual cortex,v vis.,beta
7,target,r,1353,0.0572993397446149,0.0195918044371492,0.35817355973846,V8_L,L,ventral stream visual cortex,v vis.,beta
7,target,rank,1331,0.0753137883573329,0.0176714031954814,0.351328044608233,V8_L,L,ventral stream visual cortex,v vis.,beta
8,congruency,r,841,0.954757182471901,-0.0151962783425675,0.999773453623181,4_L,L,somatosensory and motor cortex,M1 and S1,beta
8,congruency,rank,819,0.966626909487843,-0.0134591087845386,0.999767953648816,4_L,L,somatosensory and motor cortex,M1 and S1,beta
8,distractor,r,1003,0.744722056760774,-0.00175652687583488,0.999978279443166,4_L,L,somatosensory and motor cortex,M1 and S1,beta
8,distractor,rank,1048,0.644498256931044,-0.00113440254915375,0.999981599740857,4_L,L,somatosensory and motor cortex,M1 and S1,beta
8,incongruency,r,1421,0.0220970272387087,0.0471723715698688,0.182230344646871,4_L,L,somatosensory and motor cortex,M1 and S1,beta
8,incongruency,rank,1381,0.0394825735805005,0.0420941897653325,0.218347232944668,4_L,L,somatosensory and motor cortex,M1 and S1,beta
8,target,r,1535,0.00306741178576916,0.0249256657437397,0.14999102796673,4_L,L,somatosensory and motor cortex,M1 and S1,beta
8,target,rank,1509,0.00502075270856687,0.0216368043804887,0.152413412283102,4_L,L,somatosensory and motor cortex,M1 and S1,beta
9,congruency,r,884,0.92192710119817,-0.010188524984339,0.999773453623181,3b_L,L,somatosensory and motor cortex,M1 and S1,beta
9,congruency,rank,839,0.955960358553931,-0.0106061831620275,0.999767953648816,3b_L,L,somatosensory and motor cortex,M1 and S1,beta
9,distractor,r,734,0.991257950019246,-0.0135122384349151,0.999978279443166,3b_L,L,somatosensory and motor cortex,M1 and S1,beta
9,distractor,rank,784,0.980155067165383,-0.0121486205013746,0.999981599740857,3b_L,L,somatosensory and motor cortex,M1 and S1,beta
9,incongruency,r,1280,0.133170972967266,0.0315244800756132,0.355122594579376,3b_L,L,somatosensory and motor cortex,M1 and S1,beta
9,incongruency,rank,1278,0.135938568876105,0.031975469326732,0.370741551480287,3b_L,L,somatosensory and motor cortex,M1 and S1,beta
9,target,r,1342,0.0658301086007237,0.0156993349689743,0.35817355973846,3b_L,L,somatosensory and motor cortex,M1 and S1,beta
9,target,rank,1366,0.0483666531633766,0.0181720554771739,0.304882627478257,3b_L,L,somatosensory and motor cortex,M1 and S1,beta
10,congruency,r,823,0.964683284428532,-0.0178912937903424,0.999773453623181,FEF_L,L,premotor cortex,PM,beta
10,congruency,rank,856,0.944869410244186,-0.0122622551990012,0.999767953648816,FEF_L,L,premotor cortex,PM,beta
10,distractor,r,1001,0.748809629753515,-0.00259408443807369,0.999978279443166,FEF_L,L,premotor cortex,PM,beta
10,distractor,rank,1084,0.555882450680744,0.00165702121218223,0.999981599740857,FEF_L,L,premotor cortex,PM,beta
10,incongruency,r,1369,0.0464722990082839,0.0390108006567583,0.238368658891348,FEF_L,L,premotor cortex,PM,beta
10,incongruency,rank,1315,0.0909203402213832,0.0341191995656273,0.294876779096378,FEF_L,L,premotor cortex,PM,beta
10,target,r,1351,0.0587820872265087,0.0157876499577499,0.35817355973846,FEF_L,L,premotor cortex,PM,beta
10,target,rank,1361,0.0516606674338158,0.0159112891123922,0.304882627478257,FEF_L,L,premotor cortex,PM,beta
11,congruency,r,1024,0.699799055300106,0.00288709020525629,0.999773453623181,PEF_L,L,premotor cortex,PM,beta
11,congruency,rank,964,0.817825033718788,4.42016882770889e-05,0.999767953648816,PEF_L,L,premotor cortex,PM,beta
11,distractor,r,1275,0.140163349133169,0.0126529353891953,0.999978279443166,PEF_L,L,premotor cortex,PM,beta
11,distractor,rank,1283,0.129092715641487,0.0126979724499885,0.999981599740857,PEF_L,L,premotor cortex,PM,beta
11,incongruency,r,1411,0.0256856654042279,0.0493689394084917,0.184936790910441,PEF_L,L,premotor cortex,PM,beta
11,incongruency,rank,1424,0.0211067186713049,0.0516666689132338,0.194831249273584,PEF_L,L,premotor cortex,PM,beta
11,target,r,1075,0.57848940697618,0.00404054753570124,0.715656998321047,PEF_L,L,premotor cortex,PM,beta
11,target,rank,1052,0.634936420869559,0.00099895829172724,0.76447194485967,PEF_L,L,premotor cortex,PM,beta
12,congruency,r,965,0.816131249344476,-0.00928777030681011,0.999773453623181,55b_L,L,premotor cortex,PM,beta
12,congruency,rank,965,0.816131249344476,-0.00671181078608971,0.999767953648816,55b_L,L,premotor cortex,PM,beta
12,distractor,r,1127,0.446642097467416,-9.2657295563677e-05,0.999978279443166,55b_L,L,premotor cortex,PM,beta
12,distractor,rank,1088,0.5457716775687,-0.00100936204147839,0.999981599740857,55b_L,L,premotor cortex,PM,beta
12,incongruency,r,1377,0.0417107225184761,0.0506370313534265,0.220821472156638,55b_L,L,premotor cortex,PM,beta
12,incongruency,rank,1395,0.0324348164795196,0.0495867387554831,0.207797032111166,55b_L,L,premotor cortex,PM,beta
12,target,r,1304,0.102964328957382,0.0135369894283745,0.378236310455688,55b_L,L,premotor cortex,PM,beta
12,target,rank,1275,0.140163349133169,0.0114815981363892,0.413596767933941,55b_L,L,premotor cortex,PM,beta
13,congruency,r,1081,0.563442099626128,0.00457920343656157,0.999773453623181,V3A_L,L,dorsal stream visual cortex,d vis.,beta
13,congruency,rank,997,0.756879781445353,3.01784329766131e-05,0.999767953648816,V3A_L,L,dorsal stream visual cortex,d vis.,beta
13,distractor,r,803,0.973540947284763,-0.0184539690388236,0.999978279443166,V3A_L,L,dorsal stream visual cortex,d vis.,beta
13,distractor,rank,811,0.970250229353974,-0.0198624966584992,0.999981599740857,V3A_L,L,dorsal stream visual cortex,d vis.,beta
13,incongruency,r,1225,0.223573000431489,0.0227347880703212,0.462564828478943,V3A_L,L,dorsal stream visual cortex,d vis.,beta
13,incongruency,rank,1193,0.289186417700071,0.0228086615820703,0.505374322194299,V3A_L,L,dorsal stream visual cortex,d vis.,beta
13,target,r,1130,0.439075350115741,0.00340200261583272,0.628356901093545,V3A_L,L,dorsal stream visual cortex,d vis.,beta
13,target,rank,1103,0.507644959141748,0.00231013285858296,0.679499487210006,V3A_L,L,dorsal stream visual cortex,d vis.,beta
14,congruency,r,649,0.998246206832623,-0.0259029821566008,0.999773453623181,RSC_L,L,posterior cingulate cortex,pCC,beta
14,congruency,rank,692,0.995911416276815,-0.0249205422164008,0.999767953648816,RSC_L,L,posterior cingulate cortex,pCC,beta
14,distractor,r,1068,0.595899336168091,0.00648300938994698,0.999978279443166,RSC_L,L,posterior cingulate cortex,pCC,beta
14,distractor,rank,1030,0.686337078150192,0.00415825661044797,0.999981599740857,RSC_L,L,posterior cingulate cortex,pCC,beta
14,incongruency,r,1383,0.0384053599319244,0.0334371357594534,0.218064559264301,RSC_L,L,posterior cingulate cortex,pCC,beta
14,incongruency,rank,1345,0.0634114180764935,0.0330509723043848,0.268566005971031,RSC_L,L,posterior cingulate cortex,pCC,beta
14,target,r,1391,0.0343336013690204,0.0240470474320775,0.33279167581772,RSC_L,L,posterior cingulate cortex,pCC,beta
14,target,rank,1381,0.0394825735805005,0.0225506662739999,0.298169907565472,RSC_L,L,posterior cingulate cortex,pCC,beta
15,congruency,r,867,0.936588581923507,-0.00839786247413349,0.999773453623181,POS2_L,L,posterior cingulate cortex,pCC,beta
15,congruency,rank,868,0.935790158230941,-0.00804274033532672,0.999767953648816,POS2_L,L,posterior cingulate cortex,pCC,beta
15,distractor,r,789,0.978567434855164,-0.0133327273597541,0.999978279443166,POS2_L,L,posterior cingulate cortex,pCC,beta
15,distractor,rank,778,0.98192741842645,-0.0116072644937006,0.999981599740857,POS2_L,L,posterior cingulate cortex,pCC,beta
15,incongruency,r,1183,0.311401291298869,0.0121079514496645,0.528794645601853,POS2_L,L,posterior cingulate cortex,pCC,beta
15,incongruency,rank,1188,0.300200944699894,0.0128724293794754,0.522088599478077,POS2_L,L,posterior cingulate cortex,pCC,beta
15,target,r,1324,0.0818701324622211,0.0172426282489579,0.367880134092019,POS2_L,L,posterior cingulate cortex,pCC,beta
15,target,rank,1389,0.0353167155714677,0.0213737254114391,0.293047067344933,POS2_L,L,posterior cingulate cortex,pCC,beta
16,congruency,r,1021,0.706430591117242,0.00195467258404516,0.999773453623181,V7_L,L,dorsal stream visual cortex,d vis.,beta
16,congruency,rank,964,0.817825033718788,-0.000632451039677315,0.999767953648816,V7_L,L,dorsal stream visual cortex,d vis.,beta
16,distractor,r,1103,0.507644959141748,0.00245005805302795,0.999978279443166,V7_L,L,dorsal stream visual cortex,d vis.,beta
16,distractor,rank,1086,0.550831190029716,0.000971656469945199,0.999981599740857,V7_L,L,dorsal stream visual cortex,d vis.,beta
16,incongruency,r,1285,0.126422468917199,0.0427966188879723,0.353077177030559,V7_L,L,dorsal stream visual cortex,d vis.,beta
16,incongruency,rank,1266,0.153368442989265,0.0403741313022578,0.380776823973348,V7_L,L,dorsal stream visual cortex,d vis.,beta
16,target,r,1324,0.0818701324622211,0.0160971850891289,0.367880134092019,V7_L,L,dorsal stream visual cortex,d vis.,beta
16,target,rank,1333,0.0735160921851877,0.0174771261929892,0.351328044608233,V7_L,L,dorsal stream visual cortex,d vis.,beta
17,congruency,r,979,0.791399367499867,-0.00688026640898585,0.999773453623181,IPS1_L,L,dorsal stream visual cortex,d vis.,beta
17,congruency,rank,1011,0.728030648601771,-0.0050184391359714,0.999767953648816,IPS1_L,L,dorsal stream visual cortex,d vis.,beta
17,distractor,r,983,0.783988328215714,-0.00841833915014052,0.999978279443166,IPS1_L,L,dorsal stream visual cortex,d vis.,beta
17,distractor,rank,1014,0.721634328638898,-0.00475973956641595,0.999981599740857,IPS1_L,L,dorsal stream visual cortex,d vis.,beta
17,incongruency,r,1484,0.00787420156315164,0.049918583048022,0.13798734259514,IPS1_L,L,dorsal stream visual cortex,d vis.,beta
17,incongruency,rank,1527,0.00357922030475835,0.0520211740171419,0.129098211799202,IPS1_L,L,dorsal stream visual cortex,d vis.,beta
17,target,r,966,0.814427691098056,-0.00801008313358192,0.849837590711015,IPS1_L,L,dorsal stream visual cortex,d vis.,beta
17,target,rank,983,0.783988328215714,-0.00508758953993701,0.842494919873603,IPS1_L,L,dorsal stream visual cortex,d vis.,beta
18,congruency,r,1012,0.725906686244509,-0.00409547016110259,0.999773453623181,FFC_L,L,ventral stream visual cortex,v vis.,beta
18,congruency,rank,953,0.835808586592132,-0.00581410490052474,0.999767953648816,FFC_L,L,ventral stream visual cortex,v vis.,beta
18,distractor,r,1102,0.510192793609978,0.0033015799653767,0.999978279443166,FFC_L,L,ventral stream visual cortex,v vis.,beta
18,distractor,rank,1062,0.610673782680692,-9.23212943217599e-05,0.999981599740857,FFC_L,L,ventral stream visual cortex,v vis.,beta
18,incongruency,r,1185,0.306899385493534,0.0123266958947434,0.52863052046733,FFC_L,L,ventral stream visual cortex,v vis.,beta
18,incongruency,rank,1194,0.287006520495068,0.0109972874561999,0.505374322194299,FFC_L,L,ventral stream visual cortex,v vis.,beta
18,target,r,1315,0.0909203402213832,0.014669772845103,0.367880134092019,FFC_L,L,ventral stream visual cortex,v vis.,beta
18,target,rank,1284,0.127752743316255,0.0119578973358901,0.399921631250886,FFC_L,L,ventral stream visual cortex,v vis.,beta
19,congruency,r,1199,0.276225439065379,0.0148440866797504,0.999773453623181,V3B_L,L,dorsal stream visual cortex,d vis.,beta
19,congruency,rank,1199,0.276225439065379,0.0168988627786417,0.999767953648816,V3B_L,L,dorsal stream visual cortex,d vis.,beta
19,distractor,r,1174,0.332002801562872,0.00520615169141342,0.999978279443166,V3B_L,L,dorsal stream visual cortex,d vis.,beta
19,distractor,rank,1175,0.329687003524905,0.0046387626042782,0.999981599740857,V3B_L,L,dorsal stream visual cortex,d vis.,beta
19,incongruency,r,1191,0.293569408882758,0.0176327961104085,0.508100899989389,V3B_L,L,dorsal stream visual cortex,d vis.,beta
19,incongruency,rank,1193,0.289186417700071,0.0177025308305296,0.505374322194299,V3B_L,L,dorsal stream visual cortex,d vis.,beta
19,target,r,1289,0.121198014659811,0.0192157721901776,0.400287020894789,V3B_L,L,dorsal stream visual cortex,d vis.,beta
19,target,rank,1331,0.0753137883573329,0.0195406970509036,0.351328044608233,V3B_L,L,dorsal stream visual cortex,d vis.,beta
20,congruency,r,777,0.982209286034129,-0.0215855219800723,0.999773453623181,LO1_L,L,MT+ complex and neighbors,MT+,beta
20,congruency,rank,749,0.988712307650862,-0.0225376708324384,0.999767953648816,LO1_L,L,MT+ complex and neighbors,MT+,beta
20,distractor,r,1050,0.63972826420414,-0.00280735148214373,0.999978279443166,LO1_L,L,MT+ complex and neighbors,MT+,beta
20,distractor,rank,1005,0.740599977787847,-0.00433457805932796,0.999981599740857,LO1_L,L,MT+ complex and neighbors,MT+,beta
20,incongruency,r,1482,0.00815466969493471,0.0302104138255727,0.13798734259514,LO1_L,L,MT+ complex and neighbors,MT+,beta
20,incongruency,rank,1476,0.00904941347725145,0.0304759663609828,0.155132802467168,LO1_L,L,MT+ complex and neighbors,MT+,beta
20,target,r,1011,0.728030648601771,-0.000430403435530175,0.808922942890857,LO1_L,L,MT+ complex and neighbors,MT+,beta
20,target,rank,1024,0.699799055300106,0.00021031435743552,0.782384036981485,LO1_L,L,MT+ complex and neighbors,MT+,beta
21,congruency,r,901,0.904827070245983,-0.00786054332234458,0.999773453623181,LO2_L,L,MT+ complex and neighbors,MT+,beta
21,congruency,rank,896,0.910120438571437,-0.00736036205133423,0.999767953648816,LO2_L,L,MT+ complex and neighbors,MT+,beta
21,distractor,r,957,0.829406902816471,-0.00647797912590714,0.999978279443166,LO2_L,L,MT+ complex and neighbors,MT+,beta
21,distractor,rank,953,0.835808586592132,-0.00659655865204619,0.999981599740857,LO2_L,L,MT+ complex and neighbors,MT+,beta
21,incongruency,r,1213,0.247137675951504,0.015838542615655,0.478330985712588,LO2_L,L,MT+ complex and neighbors,MT+,beta
21,incongruency,rank,1278,0.135938568876105,0.0207774866912512,0.370741551480287,LO2_L,L,MT+ complex and neighbors,MT+,beta
21,target,r,1229,0.216011671784286,0.00785598609770796,0.474171962453311,LO2_L,L,MT+ complex and neighbors,MT+,beta
21,target,rank,1260,0.162615655881714,0.00978236506020642,0.431432901562334,LO2_L,L,MT+ complex and neighbors,MT+,beta
22,congruency,r,762,0.986007619970528,-0.0190693244406211,0.999773453623181,PIT_L,L,ventral stream visual cortex,v vis.,beta
22,congruency,rank,762,0.986007619970528,-0.0178247697881313,0.999767953648816,PIT_L,L,ventral stream visual cortex,v vis.,beta
22,distractor,r,844,0.952902980053839,-0.0164609216663874,0.999978279443166,PIT_L,L,ventral stream visual cortex,v vis.,beta
22,distractor,rank,866,0.93737925645673,-0.0147846283131431,0.999981599740857,PIT_L,L,ventral stream visual cortex,v vis.,beta
22,incongruency,r,1217,0.239138341689479,0.0074104136088764,0.473020895649519,PIT_L,L,ventral stream visual cortex,v vis.,beta
22,incongruency,rank,1246,0.185572308901944,0.00864961773359933,0.407353848809145,PIT_L,L,ventral stream visual cortex,v vis.,beta
22,target,r,1095,0.52801017975788,-0.000643447287142694,0.68622261629183,PIT_L,L,ventral stream visual cortex,v vis.,beta
22,target,rank,1099,0.517833386520542,-0.000528120666902248,0.680365033384654,PIT_L,L,ventral stream visual cortex,v vis.,beta
23,congruency,r,1076,0.575988850859614,0.000572750158110857,0.999773453623181,MT_L,L,MT+ complex and neighbors,MT+,beta
23,congruency,rank,1006,0.73852611898816,-0.00373861011687339,0.999767953648816,MT_L,L,MT+ complex and neighbors,MT+,beta
23,distractor,r,1068,0.595899336168091,0.000208761304948326,0.999978279443166,MT_L,L,MT+ complex and neighbors,MT+,beta
23,distractor,rank,1066,0.600840505704495,-0.00200751223164993,0.999981599740857,MT_L,L,MT+ complex and neighbors,MT+,beta
23,incongruency,r,1273,0.143028918410012,0.0291267153703772,0.365180217217051,MT_L,L,MT+ complex and neighbors,MT+,beta
23,incongruency,rank,1266,0.153368442989265,0.0266532175241466,0.380776823973348,MT_L,L,MT+ complex and neighbors,MT+,beta
23,target,r,1262,0.159493757151754,0.0189004508091193,0.453970441196187,MT_L,L,MT+ complex and neighbors,MT+,beta
23,target,rank,1200,0.274093313755491,0.0160934017809393,0.522082502391412,MT_L,L,MT+ complex and neighbors,MT+,beta
24,congruency,r,1184,0.309146756029543,0.0079003406695958,0.999773453623181,A1_L,L,early auditory cortex,early aud.,beta
24,congruency,rank,1159,0.367467480921555,0.0052599103017761,0.999767953648816,A1_L,L,early auditory cortex,early aud.,beta
24,distractor,r,1103,0.507644959141748,0.00508523439295293,0.999978279443166,A1_L,L,early auditory cortex,early aud.,beta
24,distractor,rank,1126,0.449168809970284,0.00557172495589309,0.999981599740857,A1_L,L,early auditory cortex,early aud.,beta
24,incongruency,r,1202,0.269853607081181,0.0172449757140944,0.502413051582398,A1_L,L,early auditory cortex,early aud.,beta
24,incongruency,rank,1224,0.225486587554654,0.0172467267924979,0.440147247780221,A1_L,L,early auditory cortex,early aud.,beta
24,target,r,1170,0.341329569088874,0.00866314851295144,0.57396154302839,A1_L,L,early auditory cortex,early aud.,beta
24,target,rank,1148,0.394234429212884,0.0083130538213459,0.611743079813096,A1_L,L,early auditory cortex,early aud.,beta
25,congruency,r,1103,0.507644959141748,0.00551867129266978,0.999773453623181,PSL_L,L,tempo-parieto-occipital junction,TPOJ,beta
25,congruency,rank,1073,0.583480937583382,0.00448982953688201,0.999767953648816,PSL_L,L,tempo-parieto-occipital junction,TPOJ,beta
25,distractor,r,1131,0.436557900373872,0.00851837723686824,0.999978279443166,PSL_L,L,tempo-parieto-occipital junction,TPOJ,beta
25,distractor,rank,1134,0.429021352177309,0.00939302854667448,0.999981599740857,PSL_L,L,tempo-parieto-occipital junction,TPOJ,beta
25,incongruency,r,961,0.822847621501381,0.00149514248201237,0.88868499802529,PSL_L,L,tempo-parieto-occipital junction,TPOJ,beta
25,incongruency,rank,970,0.807516002916925,0.00214436659399196,0.867778391194308,PSL_L,L,tempo-parieto-occipital junction,TPOJ,beta
25,target,r,1419,0.0227787930808589,0.0291232965085751,0.303717241078119,PSL_L,L,tempo-parieto-occipital junction,TPOJ,beta
25,target,rank,1439,0.0167004449710052,0.031763627077858,0.242482227562698,PSL_L,L,tempo-parieto-occipital junction,TPOJ,beta
26,congruency,r,995,0.760861658310521,-0.0053939207413215,0.999773453623181,SFL_L,L,dorsolateral prefrontal cortex,dlPFC,beta
26,congruency,rank,918,0.885116500381346,-0.00955413846450309,0.999767953648816,SFL_L,L,dorsolateral prefrontal cortex,dlPFC,beta
26,distractor,r,1096,0.525467434759508,0.00383802623664523,0.999978279443166,SFL_L,L,dorsolateral prefrontal cortex,dlPFC,beta
26,distractor,rank,1042,0.658670430911126,0.0013574536645066,0.999981599740857,SFL_L,L,dorsolateral prefrontal cortex,dlPFC,beta
26,incongruency,r,1494,0.00659540908638799,0.0395068599113041,0.13798734259514,SFL_L,L,dorsolateral prefrontal cortex,dlPFC,beta
26,incongruency,rank,1490,0.0070830600962051,0.0394285265397891,0.154509531061921,SFL_L,L,dorsolateral prefrontal cortex,dlPFC,beta
26,target,r,1201,0.271969351398229,0.00636148590679837,0.522082502391412,SFL_L,L,dorsolateral prefrontal cortex,dlPFC,beta
26,target,rank,1186,0.304659248338025,0.00556123012294208,0.545658355232284,SFL_L,L,dorsolateral prefrontal cortex,dlPFC,beta
27,congruency,r,1063,0.608221829867819,0.00823414867972963,0.999773453623181,PCV_L,L,posterior cingulate cortex,pCC,beta
27,congruency,rank,1125,0.451697585488444,0.0134621522998449,0.999767953648816,PCV_L,L,posterior cingulate cortex,pCC,beta
27,distractor,r,1171,0.338988496647004,0.0083696024369096,0.999978279443166,PCV_L,L,posterior cingulate cortex,pCC,beta
27,distractor,rank,1133,0.431530801664632,0.00636135120027177,0.999981599740857,PCV_L,L,posterior cingulate cortex,pCC,beta
27,incongruency,r,1578,0.00128415786448848,0.0616679497296412,0.106869818674936,PCV_L,L,posterior cingulate cortex,pCC,beta
27,incongruency,rank,1557,0.00198192323542467,0.0579727838268439,0.11891539412548,PCV_L,L,posterior cingulate cortex,pCC,beta
27,target,r,1374,0.0434478021206468,0.0215109665005207,0.33279167581772,PCV_L,L,posterior cingulate cortex,pCC,beta
27,target,rank,1361,0.0516606674338158,0.0208992496338146,0.304882627478257,PCV_L,L,posterior cingulate cortex,pCC,beta
28,congruency,r,1089,0.543239081030684,0.00180084484807892,0.999773453623181,STV_L,L,tempo-parieto-occipital junction,TPOJ,beta
28,congruency,rank,1058,0.62043669256388,0.00095911391916548,0.999767953648816,STV_L,L,tempo-parieto-occipital junction,TPOJ,beta
28,distractor,r,1024,0.699799055300106,-0.00140503757030801,0.999978279443166,STV_L,L,tempo-parieto-occipital junction,TPOJ,beta
28,distractor,rank,1054,0.630123412515375,0.000722985278374055,0.999981599740857,STV_L,L,tempo-parieto-occipital junction,TPOJ,beta
28,incongruency,r,1161,0.362664968749747,0.0174840562608433,0.568930253190297,STV_L,L,tempo-parieto-occipital junction,TPOJ,beta
28,incongruency,rank,1166,0.350754276295127,0.0182639060800528,0.546630040979419,STV_L,L,tempo-parieto-occipital junction,TPOJ,beta
28,target,r,1177,0.32507501746708,0.00473775669816774,0.569352551199029,STV_L,L,tempo-parieto-occipital junction,TPOJ,beta
