roi,subj,n.silent
auditory_R,197449,
cingulooperc_R,197449,
cinguloparietal_R,197449,
default_R,197449,
dorsalattn_R,197449,
frontoparietal_R,197449,
none_R,197449,
retrosplenialtemporal_R,197449,
salience_R,197449,
smhand_R,197449,
smmouth_R,197449,
subcortical_R,197449,
ventralattn_R,197449,
visual_R,197449,2
auditory_L,203418,
cingulooperc_L,203418,
cinguloparietal_L,203418,
default_L,203418,
dorsalattn_L,203418,
frontoparietal_L,203418,
none_L,203418,
retrosplenialtemporal_L,203418,
salience_L,203418,
smhand_L,203418,
smmouth_L,203418,
subcortical_L,203418,
ventralattn_L,203418,
visual_L,203418,
auditory_R,203418,
cingulooperc_R,203418,
cinguloparietal_R,203418,
default_R,203418,
dorsalattn_R,203418,
frontoparietal_R,203418,
none_R,203418,
retrosplenialtemporal_R,203418,
salience_R,203418,
smhand_R,203418,
smmouth_R,203418,
subcortical_R,203418,
ventralattn_R,203418,
visual_R,203418,0
auditory_L,204319,
cingulooperc_L,204319,
cinguloparietal_L,204319,
default_L,204319,
dorsalattn_L,204319,
frontoparietal_L,204319,
none_L,204319,
retrosplenialtemporal_L,204319,
salience_L,204319,
smhand_L,204319,
smmouth_L,204319,
subcortical_L,204319,
ventralattn_L,204319,
visual_L,204319,
auditory_R,204319,
cingulooperc_R,204319,
cinguloparietal_R,204319,
default_R,204319,
dorsalattn_R,204319,
frontoparietal_R,204319,
none_R,204319,
retrosplenialtemporal_R,204319,
salience_R,204319,
smhand_R,204319,
smmouth_R,204319,
subcortical_R,204319,
ventralattn_R,204319,
visual_R,204319,8
auditory_L,233326,
cingulooperc_L,233326,
cinguloparietal_L,233326,
default_L,233326,
dorsalattn_L,233326,
frontoparietal_L,233326,
none_L,233326,
retrosplenialtemporal_L,233326,
salience_L,233326,
smhand_L,233326,
smmouth_L,233326,
subcortical_L,233326,
ventralattn_L,233326,
visual_L,233326,
auditory_R,233326,
cingulooperc_R,233326,
cinguloparietal_R,233326,
default_R,233326,
dorsalattn_R,233326,
frontoparietal_R,233326,
none_R,233326,
retrosplenialtemporal_R,233326,
salience_R,233326,
smhand_R,233326,
smmouth_R,233326,
subcortical_R,233326,
ventralattn_R,233326,
visual_R,233326,3
auditory_L,300618,
cingulooperc_L,300618,
cinguloparietal_L,300618,
default_L,300618,
dorsalattn_L,300618,
frontoparietal_L,300618,
none_L,300618,
retrosplenialtemporal_L,300618,
salience_L,300618,
smhand_L,300618,
smmouth_L,300618,
subcortical_L,300618,
ventralattn_L,300618,
visual_L,300618,
auditory_R,300618,
cingulooperc_R,300618,
cinguloparietal_R,300618,
default_R,300618,
dorsalattn_R,300618,
frontoparietal_R,300618,
none_R,300618,
retrosplenialtemporal_R,300618,
salience_R,300618,
smhand_R,300618,
smmouth_R,300618,
subcortical_R,300618,
ventralattn_R,300618,
visual_R,300618,2
auditory_L,317332,
cingulooperc_L,317332,
cinguloparietal_L,317332,
default_L,317332,
dorsalattn_L,317332,
frontoparietal_L,317332,
none_L,317332,
retrosplenialtemporal_L,317332,
salience_L,317332,
smhand_L,317332,
smmouth_L,317332,
subcortical_L,317332,
ventralattn_L,317332,
visual_L,317332,
auditory_R,317332,
cingulooperc_R,317332,
cinguloparietal_R,317332,
default_R,317332,
dorsalattn_R,317332,
frontoparietal_R,317332,
none_R,317332,
retrosplenialtemporal_R,317332,
salience_R,317332,
smhand_R,317332,
smmouth_R,317332,
subcortical_R,317332,
ventralattn_R,317332,
visual_R,317332,13
auditory_L,346945,
cingulooperc_L,346945,
cinguloparietal_L,346945,
default_L,346945,
dorsalattn_L,346945,
frontoparietal_L,346945,
none_L,346945,
retrosplenialtemporal_L,346945,
salience_L,346945,
smhand_L,346945,
smmouth_L,346945,
subcortical_L,346945,
ventralattn_L,346945,
visual_L,346945,
auditory_R,346945,
cingulooperc_R,346945,
cinguloparietal_R,346945,
default_R,346945,
dorsalattn_R,346945,
frontoparietal_R,346945,
none_R,346945,
retrosplenialtemporal_R,346945,
salience_R,346945,
smhand_R,346945,
smmouth_R,346945,
subcortical_R,346945,
ventralattn_R,346945,
visual_R,346945,9
auditory_L,352738,
cingulooperc_L,352738,
cinguloparietal_L,352738,
default_L,352738,
dorsalattn_L,352738,
frontoparietal_L,352738,
none_L,352738,
retrosplenialtemporal_L,352738,
salience_L,352738,
smhand_L,352738,
smmouth_L,352738,
subcortical_L,352738,
ventralattn_L,352738,
visual_L,352738,
auditory_R,352738,
cingulooperc_R,352738,
cinguloparietal_R,352738,
default_R,352738,
dorsalattn_R,352738,
frontoparietal_R,352738,
none_R,352738,
retrosplenialtemporal_R,352738,
salience_R,352738,
smhand_R,352738,
smmouth_R,352738,
subcortical_R,352738,
ventralattn_R,352738,
visual_R,352738,0
auditory_L,393550,
cingulooperc_L,393550,
cinguloparietal_L,393550,
default_L,393550,
dorsalattn_L,393550,
frontoparietal_L,393550,
none_L,393550,
retrosplenialtemporal_L,393550,
salience_L,393550,
smhand_L,393550,
smmouth_L,393550,
subcortical_L,393550,
ventralattn_L,393550,
visual_L,393550,
auditory_R,393550,
cingulooperc_R,393550,
cinguloparietal_R,393550,
default_R,393550,
dorsalattn_R,393550,
frontoparietal_R,393550,
none_R,393550,
retrosplenialtemporal_R,393550,
salience_R,393550,
smhand_R,393550,
smmouth_R,393550,
subcortical_R,393550,
ventralattn_R,393550,
visual_R,393550,0
auditory_L,448347,
cingulooperc_L,448347,
cinguloparietal_L,448347,
default_L,448347,
dorsalattn_L,448347,
frontoparietal_L,448347,
none_L,448347,
retrosplenialtemporal_L,448347,
salience_L,448347,
smhand_L,448347,
smmouth_L,448347,
subcortical_L,448347,
ventralattn_L,448347,
visual_L,448347,
auditory_R,448347,
cingulooperc_R,448347,
cinguloparietal_R,448347,
default_R,448347,
dorsalattn_R,448347,
frontoparietal_R,448347,
none_R,448347,
retrosplenialtemporal_R,448347,
salience_R,448347,
smhand_R,448347,
smmouth_R,448347,
subcortical_R,448347,
ventralattn_R,448347,
visual_R,448347,11
auditory_L,580650,
cingulooperc_L,580650,
cinguloparietal_L,580650,
default_L,580650,
dorsalattn_L,580650,
frontoparietal_L,580650,
none_L,580650,
retrosplenialtemporal_L,580650,
salience_L,580650,
smhand_L,580650,
smmouth_L,580650,
subcortical_L,580650,
ventralattn_L,580650,
visual_L,580650,
auditory_R,580650,
cingulooperc_R,580650,
cinguloparietal_R,580650,
default_R,580650,
dorsalattn_R,580650,
frontoparietal_R,580650,
none_R,580650,
retrosplenialtemporal_R,580650,
salience_R,580650,
smhand_R,580650,
smmouth_R,580650,
subcortical_R,580650,
ventralattn_R,580650,
visual_R,580650,1
auditory_L,594156,
cingulooperc_L,594156,
cinguloparietal_L,594156,
default_L,594156,
dorsalattn_L,594156,
frontoparietal_L,594156,
none_L,594156,
retrosplenialtemporal_L,594156,
salience_L,594156,
smhand_L,594156,
smmouth_L,594156,
subcortical_L,594156,
ventralattn_L,594156,
visual_L,594156,
auditory_R,594156,
cingulooperc_R,594156,
cinguloparietal_R,594156,
default_R,594156,
dorsalattn_R,594156,
frontoparietal_R,594156,
none_R,594156,
retrosplenialtemporal_R,594156,
salience_R,594156,
smhand_R,594156,
smmouth_R,594156,
subcortical_R,594156,
ventralattn_R,594156,
visual_R,594156,0
auditory_L,601127,
cingulooperc_L,601127,
cinguloparietal_L,601127,
default_L,601127,
dorsalattn_L,601127,
frontoparietal_L,601127,
none_L,601127,
retrosplenialtemporal_L,601127,
salience_L,601127,
smhand_L,601127,
smmouth_L,601127,
subcortical_L,601127,
ventralattn_L,601127,
visual_L,601127,
auditory_R,601127,
cingulooperc_R,601127,
cinguloparietal_R,601127,
default_R,601127,
dorsalattn_R,601127,
frontoparietal_R,601127,
none_R,601127,
retrosplenialtemporal_R,601127,
salience_R,601127,
smhand_R,601127,
smmouth_R,601127,
subcortical_R,601127,
ventralattn_R,601127,
visual_R,601127,0
auditory_L,765864,
cingulooperc_L,765864,
cinguloparietal_L,765864,
default_L,765864,
dorsalattn_L,765864,
frontoparietal_L,765864,
none_L,765864,
retrosplenialtemporal_L,765864,
salience_L,765864,
smhand_L,765864,
smmouth_L,765864,
subcortical_L,765864,
ventralattn_L,765864,
visual_L,765864,
auditory_R,765864,
cingulooperc_R,765864,
cinguloparietal_R,765864,
default_R,765864,
dorsalattn_R,765864,
frontoparietal_R,765864,
none_R,765864,
retrosplenialtemporal_R,765864,
salience_R,765864,
smhand_R,765864,
smmouth_R,765864,
subcortical_R,765864,
ventralattn_R,765864,
visual_R,765864,1
auditory_L,814649,
cingulooperc_L,814649,
cinguloparietal_L,814649,
default_L,814649,
dorsalattn_L,814649,
frontoparietal_L,814649,
none_L,814649,
retrosplenialtemporal_L,814649,
salience_L,814649,
smhand_L,814649,
smmouth_L,814649,
subcortical_L,814649,
ventralattn_L,814649,
visual_L,814649,
auditory_R,814649,
cingulooperc_R,814649,
cinguloparietal_R,814649,
default_R,814649,
dorsalattn_R,814649,
frontoparietal_R,814649,
none_R,814649,
retrosplenialtemporal_R,814649,
salience_R,814649,
smhand_R,814649,
smmouth_R,814649,
subcortical_R,814649,
ventralattn_R,814649,
visual_R,814649,7
auditory_L,843151,
cingulooperc_L,843151,
cinguloparietal_L,843151,
default_L,843151,
dorsalattn_L,843151,
frontoparietal_L,843151,
none_L,843151,
retrosplenialtemporal_L,843151,
salience_L,843151,
smhand_L,843151,
smmouth_L,843151,
subcortical_L,843151,
ventralattn_L,843151,
visual_L,843151,
auditory_R,843151,
cingulooperc_R,843151,
cinguloparietal_R,843151,
default_R,843151,
dorsalattn_R,843151,
frontoparietal_R,843151,
none_R,843151,
retrosplenialtemporal_R,843151,
salience_R,843151,
smhand_R,843151,
smmouth_R,843151,
subcortical_R,843151,
ventralattn_R,843151,
visual_R,843151,2
auditory_L,849971,
cingulooperc_L,849971,
cinguloparietal_L,849971,
default_L,849971,
dorsalattn_L,849971,
frontoparietal_L,849971,
none_L,849971,
retrosplenialtemporal_L,849971,
salience_L,849971,
smhand_L,849971,
smmouth_L,849971,
subcortical_L,849971,
ventralattn_L,849971,
visual_L,849971,
auditory_R,849971,
cingulooperc_R,849971,
cinguloparietal_R,849971,
default_R,849971,
dorsalattn_R,849971,
frontoparietal_R,849971,
none_R,849971,
retrosplenialtemporal_R,849971,
salience_R,849971,
smhand_R,849971,
smmouth_R,849971,
subcortical_R,849971,
ventralattn_R,849971,
visual_R,849971,2
auditory_L,873968,
cingulooperc_L,873968,
cinguloparietal_L,873968,
default_L,873968,
dorsalattn_L,873968,
frontoparietal_L,873968,
none_L,873968,
retrosplenialtemporal_L,873968,
salience_L,873968,
smhand_L,873968,
smmouth_L,873968,
subcortical_L,873968,
ventralattn_L,873968,
visual_L,873968,
auditory_R,873968,
cingulooperc_R,873968,
cinguloparietal_R,873968,
default_R,873968,
dorsalattn_R,873968,
frontoparietal_R,873968,
none_R,873968,
retrosplenialtemporal_R,873968,
salience_R,873968,
smhand_R,873968,
smmouth_R,873968,
subcortical_R,873968,
ventralattn_R,873968,
visual_R,873968,3
auditory_L,877168,
cingulooperc_L,877168,
cinguloparietal_L,877168,
default_L,877168,
dorsalattn_L,877168,
frontoparietal_L,877168,
none_L,877168,
retrosplenialtemporal_L,877168,
salience_L,877168,
smhand_L,877168,
smmouth_L,877168,
subcortical_L,877168,
ventralattn_L,877168,
visual_L,877168,
auditory_R,877168,
cingulooperc_R,877168,
cinguloparietal_R,877168,
default_R,877168,
dorsalattn_R,877168,
frontoparietal_R,877168,
none_R,877168,
retrosplenialtemporal_R,877168,
salience_R,877168,
smhand_R,877168,
smmouth_R,877168,
subcortical_R,877168,
ventralattn_R,877168,
visual_R,877168,0
auditory_L,DMCC1328342,
cingulooperc_L,DMCC1328342,
cinguloparietal_L,DMCC1328342,
default_L,DMCC1328342,
dorsalattn_L,DMCC1328342,
frontoparietal_L,DMCC1328342,
none_L,DMCC1328342,
retrosplenialtemporal_L,DMCC1328342,
salience_L,DMCC1328342,
smhand_L,DMCC1328342,
smmouth_L,DMCC1328342,
subcortical_L,DMCC1328342,
ventralattn_L,DMCC1328342,
visual_L,DMCC1328342,
auditory_R,DMCC1328342,
cingulooperc_R,DMCC1328342,
cinguloparietal_R,DMCC1328342,
default_R,DMCC1328342,
dorsalattn_R,DMCC1328342,
frontoparietal_R,DMCC1328342,
none_R,DMCC1328342,
retrosplenialtemporal_R,DMCC1328342,
salience_R,DMCC1328342,
smhand_R,DMCC1328342,
smmouth_R,DMCC1328342,
subcortical_R,DMCC1328342,
ventralattn_R,DMCC1328342,
visual_R,DMCC1328342,0
auditory_L,DMCC1596165,
cingulooperc_L,DMCC1596165,
cinguloparietal_L,DMCC1596165,
default_L,DMCC1596165,
dorsalattn_L,DMCC1596165,
frontoparietal_L,DMCC1596165,
none_L,DMCC1596165,
retrosplenialtemporal_L,DMCC1596165,
salience_L,DMCC1596165,
smhand_L,DMCC1596165,
smmouth_L,DMCC1596165,
subcortical_L,DMCC1596165,
ventralattn_L,DMCC1596165,
visual_L,DMCC1596165,
auditory_R,DMCC1596165,
cingulooperc_R,DMCC1596165,
cinguloparietal_R,DMCC1596165,
default_R,DMCC1596165,
dorsalattn_R,DMCC1596165,
frontoparietal_R,DMCC1596165,
none_R,DMCC1596165,
retrosplenialtemporal_R,DMCC1596165,
salience_R,DMCC1596165,
smhand_R,DMCC1596165,
smmouth_R,DMCC1596165,
subcortical_R,DMCC1596165,
ventralattn_R,DMCC1596165,
visual_R,DMCC1596165,1
auditory_L,DMCC1971064,
cingulooperc_L,DMCC1971064,
cinguloparietal_L,DMCC1971064,
default_L,DMCC1971064,
dorsalattn_L,DMCC1971064,
frontoparietal_L,DMCC1971064,
none_L,DMCC1971064,
retrosplenialtemporal_L,DMCC1971064,
salience_L,DMCC1971064,
smhand_L,DMCC1971064,
smmouth_L,DMCC1971064,
subcortical_L,DMCC1971064,
ventralattn_L,DMCC1971064,
visual_L,DMCC1971064,
auditory_R,DMCC1971064,
cingulooperc_R,DMCC1971064,
cinguloparietal_R,DMCC1971064,
default_R,DMCC1971064,
dorsalattn_R,DMCC1971064,
frontoparietal_R,DMCC1971064,
none_R,DMCC1971064,
retrosplenialtemporal_R,DMCC1971064,
salience_R,DMCC1971064,
smhand_R,DMCC1971064,
smmouth_R,DMCC1971064,
subcortical_R,DMCC1971064,
ventralattn_R,DMCC1971064,
visual_R,DMCC1971064,9
auditory_L,DMCC2442951,
cingulooperc_L,DMCC2442951,
cinguloparietal_L,DMCC2442951,
default_L,DMCC2442951,
dorsalattn_L,DMCC2442951,
frontoparietal_L,DMCC2442951,
none_L,DMCC2442951,
retrosplenialtemporal_L,DMCC2442951,
salience_L,DMCC2442951,
smhand_L,DMCC2442951,
smmouth_L,DMCC2442951,
subcortical_L,DMCC2442951,
ventralattn_L,DMCC2442951,
visual_L,DMCC2442951,
auditory_R,DMCC2442951,
cingulooperc_R,DMCC2442951,
cinguloparietal_R,DMCC2442951,
default_R,DMCC2442951,
dorsalattn_R,DMCC2442951,
frontoparietal_R,DMCC2442951,
none_R,DMCC2442951,
retrosplenialtemporal_R,DMCC2442951,
salience_R,DMCC2442951,
smhand_R,DMCC2442951,
smmouth_R,DMCC2442951,
subcortical_R,DMCC2442951,
ventralattn_R,DMCC2442951,
visual_R,DMCC2442951,1
auditory_L,DMCC2803654,
cingulooperc_L,DMCC2803654,
cinguloparietal_L,DMCC2803654,
default_L,DMCC2803654,
dorsalattn_L,DMCC2803654,
frontoparietal_L,DMCC2803654,
none_L,DMCC2803654,
retrosplenialtemporal_L,DMCC2803654,
salience_L,DMCC2803654,
smhand_L,DMCC2803654,
smmouth_L,DMCC2803654,
subcortical_L,DMCC2803654,
ventralattn_L,DMCC2803654,
visual_L,DMCC2803654,
auditory_R,DMCC2803654,
cingulooperc_R,DMCC2803654,
cinguloparietal_R,DMCC2803654,
default_R,DMCC2803654,
dorsalattn_R,DMCC2803654,
frontoparietal_R,DMCC2803654,
none_R,DMCC2803654,
retrosplenialtemporal_R,DMCC2803654,
salience_R,DMCC2803654,
smhand_R,DMCC2803654,
smmouth_R,DMCC2803654,
